time,sdate,stimestart,zone_start,stimeend,zone_end,price
2024-04-11 14:00:00,11.04.2024,14:00,CEST,15:00,CEST,0.057
2024-04-11 15:00:00,11.04.2024,15:00,CEST,16:00,CEST,2.957
2024-04-11 16:00:00,11.04.2024,16:00,CEST,17:00,CEST,5.974
2024-04-11 17:00:00,11.04.2024,17:00,CEST,18:00,CEST,7.674
2024-04-11 18:00:00,11.04.2024,18:00,CEST,19:00,CEST,10.07
2024-04-11 19:00:00,11.04.2024,19:00,CEST,20:00,CEST,13.436
2024-04-11 20:00:00,11.04.2024,20:00,CEST,21:00,CEST,13.782
2024-04-11 21:00:00,11.04.2024,21:00,CEST,22:00,CEST,9.879
2024-04-11 22:00:00,11.04.2024,22:00,CEST,23:00,CEST,8.242
2024-04-11 23:00:00,11.04.2024,23:00,CEST,00:00,CEST,7.651
2024-04-12 00:00:00,12.04.2024,00:00,CEST,01:00,CEST,7.571
2024-04-12 01:00:00,12.04.2024,01:00,CEST,02:00,CEST,7.174
2024-04-12 02:00:00,12.04.2024,02:00,CEST,03:00,CEST,6.889
2024-04-12 03:00:00,12.04.2024,03:00,CEST,04:00,CEST,6.926
2024-04-12 04:00:00,12.04.2024,04:00,CEST,05:00,CEST,6.952
2024-04-12 05:00:00,12.04.2024,05:00,CEST,06:00,CEST,7.753
2024-04-12 06:00:00,12.04.2024,06:00,CEST,07:00,CEST,9.123
2024-04-12 07:00:00,12.04.2024,07:00,CEST,08:00,CEST,9.7
2024-04-12 08:00:00,12.04.2024,08:00,CEST,09:00,CEST,8.683
2024-04-12 09:00:00,12.04.2024,09:00,CEST,10:00,CEST,7.098
2024-04-12 10:00:00,12.04.2024,10:00,CEST,11:00,CEST,4.286
2024-04-12 11:00:00,12.04.2024,11:00,CEST,12:00,CEST,1.886
2024-04-12 12:00:00,12.04.2024,12:00,CEST,13:00,CEST,0.0
2024-04-12 13:00:00,12.04.2024,13:00,CEST,14:00,CEST,-0.007
2024-04-12 14:00:00,12.04.2024,14:00,CEST,15:00,CEST,0.001
2024-04-12 15:00:00,12.04.2024,15:00,CEST,16:00,CEST,0.018
2024-04-12 16:00:00,12.04.2024,16:00,CEST,17:00,CEST,0.022
2024-04-12 17:00:00,12.04.2024,17:00,CEST,18:00,CEST,5.737
2024-04-12 18:00:00,12.04.2024,18:00,CEST,19:00,CEST,8.193
2024-04-12 19:00:00,12.04.2024,19:00,CEST,20:00,CEST,12.595
2024-04-12 20:00:00,12.04.2024,20:00,CEST,21:00,CEST,12.413
2024-04-12 21:00:00,12.04.2024,21:00,CEST,22:00,CEST,8.66
2024-04-12 22:00:00,12.04.2024,22:00,CEST,23:00,CEST,7.799
2024-04-12 23:00:00,12.04.2024,23:00,CEST,00:00,CEST,6.81
2024-04-13 00:00:00,13.04.2024,00:00,CEST,01:00,CEST,6.022
2024-04-13 01:00:00,13.04.2024,01:00,CEST,02:00,CEST,4.907
2024-04-13 02:00:00,13.04.2024,02:00,CEST,03:00,CEST,2.441
2024-04-13 03:00:00,13.04.2024,03:00,CEST,04:00,CEST,1.941
2024-04-13 04:00:00,13.04.2024,04:00,CEST,05:00,CEST,1.995
2024-04-13 05:00:00,13.04.2024,05:00,CEST,06:00,CEST,2.532
2024-04-13 06:00:00,13.04.2024,06:00,CEST,07:00,CEST,3.018
2024-04-13 07:00:00,13.04.2024,07:00,CEST,08:00,CEST,3.526
2024-04-13 08:00:00,13.04.2024,08:00,CEST,09:00,CEST,2.26
2024-04-13 09:00:00,13.04.2024,09:00,CEST,10:00,CEST,0.88
2024-04-13 10:00:00,13.04.2024,10:00,CEST,11:00,CEST,-0.002
2024-04-13 11:00:00,13.04.2024,11:00,CEST,12:00,CEST,-0.997
2024-04-13 12:00:00,13.04.2024,12:00,CEST,13:00,CEST,-2.596
2024-04-13 13:00:00,13.04.2024,13:00,CEST,14:00,CEST,-5.0
2024-04-13 14:00:00,13.04.2024,14:00,CEST,15:00,CEST,-5.501
2024-04-13 15:00:00,13.04.2024,15:00,CEST,16:00,CEST,-4.991
2024-04-13 16:00:00,13.04.2024,16:00,CEST,17:00,CEST,-1.916
2024-04-13 17:00:00,13.04.2024,17:00,CEST,18:00,CEST,-0.016
2024-04-13 18:00:00,13.04.2024,18:00,CEST,19:00,CEST,3.991
2024-04-13 19:00:00,13.04.2024,19:00,CEST,20:00,CEST,7.344
2024-04-13 20:00:00,13.04.2024,20:00,CEST,21:00,CEST,6.578
2024-04-13 21:00:00,13.04.2024,21:00,CEST,22:00,CEST,3.935
2024-04-13 22:00:00,13.04.2024,22:00,CEST,23:00,CEST,2.111
2024-04-13 23:00:00,13.04.2024,23:00,CEST,00:00,CEST,0.705
2024-04-14 00:00:00,14.04.2024,00:00,CEST,01:00,CEST,0.043
2024-04-14 01:00:00,14.04.2024,01:00,CEST,02:00,CEST,0.083
2024-04-14 02:00:00,14.04.2024,02:00,CEST,03:00,CEST,0.093
2024-04-14 03:00:00,14.04.2024,03:00,CEST,04:00,CEST,0.113
2024-04-14 04:00:00,14.04.2024,04:00,CEST,05:00,CEST,0.234
2024-04-14 05:00:00,14.04.2024,05:00,CEST,06:00,CEST,0.595
2024-04-14 06:00:00,14.04.2024,06:00,CEST,07:00,CEST,1.286
2024-04-14 07:00:00,14.04.2024,07:00,CEST,08:00,CEST,1.3
2024-04-14 08:00:00,14.04.2024,08:00,CEST,09:00,CEST,0.741
2024-04-14 09:00:00,14.04.2024,09:00,CEST,10:00,CEST,0.0
2024-04-14 10:00:00,14.04.2024,10:00,CEST,11:00,CEST,-0.237
2024-04-14 11:00:00,14.04.2024,11:00,CEST,12:00,CEST,-1.217
2024-04-14 12:00:00,14.04.2024,12:00,CEST,13:00,CEST,-4.227
2024-04-14 13:00:00,14.04.2024,13:00,CEST,14:00,CEST,-6.005
2024-04-14 14:00:00,14.04.2024,14:00,CEST,15:00,CEST,-6.007
2024-04-14 15:00:00,14.04.2024,15:00,CEST,16:00,CEST,-4.005
2024-04-14 16:00:00,14.04.2024,16:00,CEST,17:00,CEST,-0.625
2024-04-14 17:00:00,14.04.2024,17:00,CEST,18:00,CEST,0.157
2024-04-14 18:00:00,14.04.2024,18:00,CEST,19:00,CEST,6.723
2024-04-14 19:00:00,14.04.2024,19:00,CEST,20:00,CEST,8.78
2024-04-14 20:00:00,14.04.2024,20:00,CEST,21:00,CEST,11.991
2024-04-14 21:00:00,14.04.2024,21:00,CEST,22:00,CEST,11.261
2024-04-14 22:00:00,14.04.2024,22:00,CEST,23:00,CEST,10.395
2024-04-14 23:00:00,14.04.2024,23:00,CEST,00:00,CEST,8.724
2024-04-15 00:00:00,15.04.2024,00:00,CEST,01:00,CEST,8.196
2024-04-15 01:00:00,15.04.2024,01:00,CEST,02:00,CEST,8.126
2024-04-15 02:00:00,15.04.2024,02:00,CEST,03:00,CEST,7.754
2024-04-15 03:00:00,15.04.2024,03:00,CEST,04:00,CEST,7.818
2024-04-15 04:00:00,15.04.2024,04:00,CEST,05:00,CEST,7.523
2024-04-15 05:00:00,15.04.2024,05:00,CEST,06:00,CEST,8.674
2024-04-15 06:00:00,15.04.2024,06:00,CEST,07:00,CEST,11.573
2024-04-15 07:00:00,15.04.2024,07:00,CEST,08:00,CEST,16.915
2024-04-15 08:00:00,15.04.2024,08:00,CEST,09:00,CEST,15.324
2024-04-15 09:00:00,15.04.2024,09:00,CEST,10:00,CEST,9.156
2024-04-15 10:00:00,15.04.2024,10:00,CEST,11:00,CEST,8.055
2024-04-15 11:00:00,15.04.2024,11:00,CEST,12:00,CEST,6.315
2024-04-15 12:00:00,15.04.2024,12:00,CEST,13:00,CEST,4.415
2024-04-15 13:00:00,15.04.2024,13:00,CEST,14:00,CEST,3.174
2024-04-15 14:00:00,15.04.2024,14:00,CEST,15:00,CEST,1.296
2024-04-15 15:00:00,15.04.2024,15:00,CEST,16:00,CEST,0.78
2024-04-15 16:00:00,15.04.2024,16:00,CEST,17:00,CEST,0.799
2024-04-15 17:00:00,15.04.2024,17:00,CEST,18:00,CEST,4.63
2024-04-15 18:00:00,15.04.2024,18:00,CEST,19:00,CEST,6.92
2024-04-15 19:00:00,15.04.2024,19:00,CEST,20:00,CEST,7.892
2024-04-15 20:00:00,15.04.2024,20:00,CEST,21:00,CEST,7.702
2024-04-15 21:00:00,15.04.2024,21:00,CEST,22:00,CEST,6.631
2024-04-15 22:00:00,15.04.2024,22:00,CEST,23:00,CEST,5.377
2024-04-15 23:00:00,15.04.2024,23:00,CEST,00:00,CEST,3.417
2024-04-16 00:00:00,16.04.2024,00:00,CEST,01:00,CEST,0.202
2024-04-16 01:00:00,16.04.2024,01:00,CEST,02:00,CEST,0.004
2024-04-16 02:00:00,16.04.2024,02:00,CEST,03:00,CEST,0.014
2024-04-16 03:00:00,16.04.2024,03:00,CEST,04:00,CEST,0.073
2024-04-16 04:00:00,16.04.2024,04:00,CEST,05:00,CEST,1.747
2024-04-16 05:00:00,16.04.2024,05:00,CEST,06:00,CEST,3.622
2024-04-16 06:00:00,16.04.2024,06:00,CEST,07:00,CEST,6.314
2024-04-16 07:00:00,16.04.2024,07:00,CEST,08:00,CEST,7.426
2024-04-16 08:00:00,16.04.2024,08:00,CEST,09:00,CEST,7.426
2024-04-16 09:00:00,16.04.2024,09:00,CEST,10:00,CEST,6.481
2024-04-16 10:00:00,16.04.2024,10:00,CEST,11:00,CEST,5.103
2024-04-16 11:00:00,16.04.2024,11:00,CEST,12:00,CEST,4.264
2024-04-16 12:00:00,16.04.2024,12:00,CEST,13:00,CEST,4.0
2024-04-16 13:00:00,16.04.2024,13:00,CEST,14:00,CEST,4.022
2024-04-16 14:00:00,16.04.2024,14:00,CEST,15:00,CEST,4.208
2024-04-16 15:00:00,16.04.2024,15:00,CEST,16:00,CEST,4.853
2024-04-16 16:00:00,16.04.2024,16:00,CEST,17:00,CEST,6.284
2024-04-16 17:00:00,16.04.2024,17:00,CEST,18:00,CEST,7.967
2024-04-16 18:00:00,16.04.2024,18:00,CEST,19:00,CEST,9.292
2024-04-16 19:00:00,16.04.2024,19:00,CEST,20:00,CEST,11.399
2024-04-16 20:00:00,16.04.2024,20:00,CEST,21:00,CEST,12.452
2024-04-16 21:00:00,16.04.2024,21:00,CEST,22:00,CEST,10.446
2024-04-16 22:00:00,16.04.2024,22:00,CEST,23:00,CEST,9.01
2024-04-16 23:00:00,16.04.2024,23:00,CEST,00:00,CEST,8.41
2024-04-17 00:00:00,17.04.2024,00:00,CEST,01:00,CEST,8.384
2024-04-17 01:00:00,17.04.2024,01:00,CEST,02:00,CEST,8.384
2024-04-17 02:00:00,17.04.2024,02:00,CEST,03:00,CEST,8.135
2024-04-17 03:00:00,17.04.2024,03:00,CEST,04:00,CEST,8.24
2024-04-17 04:00:00,17.04.2024,04:00,CEST,05:00,CEST,8.296
2024-04-17 05:00:00,17.04.2024,05:00,CEST,06:00,CEST,8.373
2024-04-17 06:00:00,17.04.2024,06:00,CEST,07:00,CEST,10.939
2024-04-17 07:00:00,17.04.2024,07:00,CEST,08:00,CEST,16.997
2024-04-17 08:00:00,17.04.2024,08:00,CEST,09:00,CEST,15.517
2024-04-17 09:00:00,17.04.2024,09:00,CEST,10:00,CEST,10.462
2024-04-17 10:00:00,17.04.2024,10:00,CEST,11:00,CEST,8.39
2024-04-17 11:00:00,17.04.2024,11:00,CEST,12:00,CEST,7.99
2024-04-17 12:00:00,17.04.2024,12:00,CEST,13:00,CEST,8.298
2024-04-17 13:00:00,17.04.2024,13:00,CEST,14:00,CEST,8.082
2024-04-17 14:00:00,17.04.2024,14:00,CEST,15:00,CEST,7.771
2024-04-17 15:00:00,17.04.2024,15:00,CEST,16:00,CEST,7.703
2024-04-17 16:00:00,17.04.2024,16:00,CEST,17:00,CEST,8.0
2024-04-17 17:00:00,17.04.2024,17:00,CEST,18:00,CEST,8.69
2024-04-17 18:00:00,17.04.2024,18:00,CEST,19:00,CEST,11.497
2024-04-17 19:00:00,17.04.2024,19:00,CEST,20:00,CEST,15.992
2024-04-17 20:00:00,17.04.2024,20:00,CEST,21:00,CEST,16.99
2024-04-17 21:00:00,17.04.2024,21:00,CEST,22:00,CEST,13.006
2024-04-17 22:00:00,17.04.2024,22:00,CEST,23:00,CEST,9.904
2024-04-17 23:00:00,17.04.2024,23:00,CEST,00:00,CEST,8.781
2024-04-18 00:00:00,18.04.2024,00:00,CEST,01:00,CEST,9.183
2024-04-18 01:00:00,18.04.2024,01:00,CEST,02:00,CEST,8.742
2024-04-18 02:00:00,18.04.2024,02:00,CEST,03:00,CEST,8.853
2024-04-18 03:00:00,18.04.2024,03:00,CEST,04:00,CEST,8.776
2024-04-18 04:00:00,18.04.2024,04:00,CEST,05:00,CEST,8.961
2024-04-18 05:00:00,18.04.2024,05:00,CEST,06:00,CEST,9.347
2024-04-18 06:00:00,18.04.2024,06:00,CEST,07:00,CEST,12.188
2024-04-18 07:00:00,18.04.2024,07:00,CEST,08:00,CEST,15.58
2024-04-18 08:00:00,18.04.2024,08:00,CEST,09:00,CEST,13.119
2024-04-18 09:00:00,18.04.2024,09:00,CEST,10:00,CEST,10.112
2024-04-18 10:00:00,18.04.2024,10:00,CEST,11:00,CEST,9.021
2024-04-18 11:00:00,18.04.2024,11:00,CEST,12:00,CEST,8.387
2024-04-18 12:00:00,18.04.2024,12:00,CEST,13:00,CEST,8.064
2024-04-18 13:00:00,18.04.2024,13:00,CEST,14:00,CEST,7.72
2024-04-18 14:00:00,18.04.2024,14:00,CEST,15:00,CEST,7.301
2024-04-18 15:00:00,18.04.2024,15:00,CEST,16:00,CEST,7.07
2024-04-18 16:00:00,18.04.2024,16:00,CEST,17:00,CEST,7.088
2024-04-18 17:00:00,18.04.2024,17:00,CEST,18:00,CEST,8.133
2024-04-18 18:00:00,18.04.2024,18:00,CEST,19:00,CEST,9.403
2024-04-18 19:00:00,18.04.2024,19:00,CEST,20:00,CEST,12.524
2024-04-18 20:00:00,18.04.2024,20:00,CEST,21:00,CEST,12.883
2024-04-18 21:00:00,18.04.2024,21:00,CEST,22:00,CEST,10.592
2024-04-18 22:00:00,18.04.2024,22:00,CEST,23:00,CEST,8.989
2024-04-18 23:00:00,18.04.2024,23:00,CEST,00:00,CEST,7.937
2024-04-19 00:00:00,19.04.2024,00:00,CEST,01:00,CEST,7.721
2024-04-19 01:00:00,19.04.2024,01:00,CEST,02:00,CEST,6.083
2024-04-19 02:00:00,19.04.2024,02:00,CEST,03:00,CEST,5.053
2024-04-19 03:00:00,19.04.2024,03:00,CEST,04:00,CEST,4.947
2024-04-19 04:00:00,19.04.2024,04:00,CEST,05:00,CEST,4.797
2024-04-19 05:00:00,19.04.2024,05:00,CEST,06:00,CEST,4.908
2024-04-19 06:00:00,19.04.2024,06:00,CEST,07:00,CEST,6.012
2024-04-19 07:00:00,19.04.2024,07:00,CEST,08:00,CEST,6.904
2024-04-19 08:00:00,19.04.2024,08:00,CEST,09:00,CEST,7.6
2024-04-19 09:00:00,19.04.2024,09:00,CEST,10:00,CEST,6.83
2024-04-19 10:00:00,19.04.2024,10:00,CEST,11:00,CEST,6.02
2024-04-19 11:00:00,19.04.2024,11:00,CEST,12:00,CEST,5.608
2024-04-19 12:00:00,19.04.2024,12:00,CEST,13:00,CEST,5.091
2024-04-19 13:00:00,19.04.2024,13:00,CEST,14:00,CEST,4.7
2024-04-19 14:00:00,19.04.2024,14:00,CEST,15:00,CEST,4.494
2024-04-19 15:00:00,19.04.2024,15:00,CEST,16:00,CEST,4.456
2024-04-19 16:00:00,19.04.2024,16:00,CEST,17:00,CEST,5.091
2024-04-19 17:00:00,19.04.2024,17:00,CEST,18:00,CEST,5.877
2024-04-19 18:00:00,19.04.2024,18:00,CEST,19:00,CEST,6.349
2024-04-19 19:00:00,19.04.2024,19:00,CEST,20:00,CEST,6.532
2024-04-19 20:00:00,19.04.2024,20:00,CEST,21:00,CEST,6.628
2024-04-19 21:00:00,19.04.2024,21:00,CEST,22:00,CEST,6.62
2024-04-19 22:00:00,19.04.2024,22:00,CEST,23:00,CEST,6.527
2024-04-19 23:00:00,19.04.2024,23:00,CEST,00:00,CEST,6.315
2024-04-20 00:00:00,20.04.2024,00:00,CEST,01:00,CEST,6.024
2024-04-20 01:00:00,20.04.2024,01:00,CEST,02:00,CEST,5.797
2024-04-20 02:00:00,20.04.2024,02:00,CEST,03:00,CEST,5.733
2024-04-20 03:00:00,20.04.2024,03:00,CEST,04:00,CEST,5.775
2024-04-20 04:00:00,20.04.2024,04:00,CEST,05:00,CEST,6.104
2024-04-20 05:00:00,20.04.2024,05:00,CEST,06:00,CEST,6.283
2024-04-20 06:00:00,20.04.2024,06:00,CEST,07:00,CEST,6.392
2024-04-20 07:00:00,20.04.2024,07:00,CEST,08:00,CEST,6.798
2024-04-20 08:00:00,20.04.2024,08:00,CEST,09:00,CEST,6.504
2024-04-20 09:00:00,20.04.2024,09:00,CEST,10:00,CEST,5.99
2024-04-20 10:00:00,20.04.2024,10:00,CEST,11:00,CEST,5.005
2024-04-20 11:00:00,20.04.2024,11:00,CEST,12:00,CEST,3.843
2024-04-20 12:00:00,20.04.2024,12:00,CEST,13:00,CEST,2.897
2024-04-20 13:00:00,20.04.2024,13:00,CEST,14:00,CEST,1.233
2024-04-20 14:00:00,20.04.2024,14:00,CEST,15:00,CEST,1.055
2024-04-20 15:00:00,20.04.2024,15:00,CEST,16:00,CEST,1.833
2024-04-20 16:00:00,20.04.2024,16:00,CEST,17:00,CEST,3.741
2024-04-20 17:00:00,20.04.2024,17:00,CEST,18:00,CEST,6.283
2024-04-20 18:00:00,20.04.2024,18:00,CEST,19:00,CEST,7.89
2024-04-20 19:00:00,20.04.2024,19:00,CEST,20:00,CEST,8.961
2024-04-20 20:00:00,20.04.2024,20:00,CEST,21:00,CEST,9.704
2024-04-20 21:00:00,20.04.2024,21:00,CEST,22:00,CEST,9.031
2024-04-20 22:00:00,20.04.2024,22:00,CEST,23:00,CEST,8.607
2024-04-20 23:00:00,20.04.2024,23:00,CEST,00:00,CEST,8.29
2024-04-21 00:00:00,21.04.2024,00:00,CEST,01:00,CEST,8.185
2024-04-21 01:00:00,21.04.2024,01:00,CEST,02:00,CEST,7.059
2024-04-21 02:00:00,21.04.2024,02:00,CEST,03:00,CEST,6.953
2024-04-21 03:00:00,21.04.2024,03:00,CEST,04:00,CEST,6.44
2024-04-21 04:00:00,21.04.2024,04:00,CEST,05:00,CEST,6.388
2024-04-21 05:00:00,21.04.2024,05:00,CEST,06:00,CEST,6.362
2024-04-21 06:00:00,21.04.2024,06:00,CEST,07:00,CEST,6.443
2024-04-21 07:00:00,21.04.2024,07:00,CEST,08:00,CEST,6.053
2024-04-21 08:00:00,21.04.2024,08:00,CEST,09:00,CEST,6.088
2024-04-21 09:00:00,21.04.2024,09:00,CEST,10:00,CEST,5.538
2024-04-21 10:00:00,21.04.2024,10:00,CEST,11:00,CEST,3.299
2024-04-21 11:00:00,21.04.2024,11:00,CEST,12:00,CEST,3.696
2024-04-21 12:00:00,21.04.2024,12:00,CEST,13:00,CEST,0.606
2024-04-21 13:00:00,21.04.2024,13:00,CEST,14:00,CEST,0.028
2024-04-21 14:00:00,21.04.2024,14:00,CEST,15:00,CEST,-0.09
2024-04-21 15:00:00,21.04.2024,15:00,CEST,16:00,CEST,0.075
2024-04-21 16:00:00,21.04.2024,16:00,CEST,17:00,CEST,0.601
2024-04-21 17:00:00,21.04.2024,17:00,CEST,18:00,CEST,5.822
2024-04-21 18:00:00,21.04.2024,18:00,CEST,19:00,CEST,7.46
2024-04-21 19:00:00,21.04.2024,19:00,CEST,20:00,CEST,8.936
2024-04-21 20:00:00,21.04.2024,20:00,CEST,21:00,CEST,9.526
2024-04-21 21:00:00,21.04.2024,21:00,CEST,22:00,CEST,9.107
2024-04-21 22:00:00,21.04.2024,22:00,CEST,23:00,CEST,8.941
2024-04-21 23:00:00,21.04.2024,23:00,CEST,00:00,CEST,8.846
2024-04-22 00:00:00,22.04.2024,00:00,CEST,01:00,CEST,7.897
2024-04-22 01:00:00,22.04.2024,01:00,CEST,02:00,CEST,7.805
2024-04-22 02:00:00,22.04.2024,02:00,CEST,03:00,CEST,7.844
2024-04-22 03:00:00,22.04.2024,03:00,CEST,04:00,CEST,7.992
2024-04-22 04:00:00,22.04.2024,04:00,CEST,05:00,CEST,7.979
2024-04-22 05:00:00,22.04.2024,05:00,CEST,06:00,CEST,8.75
2024-04-22 06:00:00,22.04.2024,06:00,CEST,07:00,CEST,10.59
2024-04-22 07:00:00,22.04.2024,07:00,CEST,08:00,CEST,13.079
2024-04-22 08:00:00,22.04.2024,08:00,CEST,09:00,CEST,11.746
2024-04-22 09:00:00,22.04.2024,09:00,CEST,10:00,CEST,9.705
2024-04-22 10:00:00,22.04.2024,10:00,CEST,11:00,CEST,8.186
2024-04-22 11:00:00,22.04.2024,11:00,CEST,12:00,CEST,8.124
2024-04-22 12:00:00,22.04.2024,12:00,CEST,13:00,CEST,7.705
2024-04-22 13:00:00,22.04.2024,13:00,CEST,14:00,CEST,7.367
2024-04-22 14:00:00,22.04.2024,14:00,CEST,15:00,CEST,7.417
2024-04-22 15:00:00,22.04.2024,15:00,CEST,16:00,CEST,7.848
2024-04-22 16:00:00,22.04.2024,16:00,CEST,17:00,CEST,8.157
2024-04-22 17:00:00,22.04.2024,17:00,CEST,18:00,CEST,9.679
2024-04-22 18:00:00,22.04.2024,18:00,CEST,19:00,CEST,11.82
2024-04-22 19:00:00,22.04.2024,19:00,CEST,20:00,CEST,16.405
2024-04-22 20:00:00,22.04.2024,20:00,CEST,21:00,CEST,17.096
2024-04-22 21:00:00,22.04.2024,21:00,CEST,22:00,CEST,13.005
2024-04-22 22:00:00,22.04.2024,22:00,CEST,23:00,CEST,10.577
2024-04-22 23:00:00,22.04.2024,23:00,CEST,00:00,CEST,9.699
2024-04-23 00:00:00,23.04.2024,00:00,CEST,01:00,CEST,8.832
2024-04-23 01:00:00,23.04.2024,01:00,CEST,02:00,CEST,8.669
2024-04-23 02:00:00,23.04.2024,02:00,CEST,03:00,CEST,8.595
2024-04-23 03:00:00,23.04.2024,03:00,CEST,04:00,CEST,8.542
2024-04-23 04:00:00,23.04.2024,04:00,CEST,05:00,CEST,8.635
2024-04-23 05:00:00,23.04.2024,05:00,CEST,06:00,CEST,9.769
2024-04-23 06:00:00,23.04.2024,06:00,CEST,07:00,CEST,12.14
2024-04-23 07:00:00,23.04.2024,07:00,CEST,08:00,CEST,18.126
2024-04-23 08:00:00,23.04.2024,08:00,CEST,09:00,CEST,13.628
2024-04-23 09:00:00,23.04.2024,09:00,CEST,10:00,CEST,9.838
2024-04-23 10:00:00,23.04.2024,10:00,CEST,11:00,CEST,8.287
2024-04-23 11:00:00,23.04.2024,11:00,CEST,12:00,CEST,7.726
2024-04-23 12:00:00,23.04.2024,12:00,CEST,13:00,CEST,7.746
2024-04-23 13:00:00,23.04.2024,13:00,CEST,14:00,CEST,7.938
2024-04-23 14:00:00,23.04.2024,14:00,CEST,15:00,CEST,7.862
2024-04-23 15:00:00,23.04.2024,15:00,CEST,16:00,CEST,8.002
2024-04-23 16:00:00,23.04.2024,16:00,CEST,17:00,CEST,8.302
2024-04-23 17:00:00,23.04.2024,17:00,CEST,18:00,CEST,8.997
2024-04-23 18:00:00,23.04.2024,18:00,CEST,19:00,CEST,10.24
2024-04-23 19:00:00,23.04.2024,19:00,CEST,20:00,CEST,12.301
2024-04-23 20:00:00,23.04.2024,20:00,CEST,21:00,CEST,12.507
2024-04-23 21:00:00,23.04.2024,21:00,CEST,22:00,CEST,10.51
2024-04-23 22:00:00,23.04.2024,22:00,CEST,23:00,CEST,9.273
2024-04-23 23:00:00,23.04.2024,23:00,CEST,00:00,CEST,8.155
2024-04-24 00:00:00,24.04.2024,00:00,CEST,01:00,CEST,8.18
2024-04-24 01:00:00,24.04.2024,01:00,CEST,02:00,CEST,7.797
2024-04-24 02:00:00,24.04.2024,02:00,CEST,03:00,CEST,7.716
2024-04-24 03:00:00,24.04.2024,03:00,CEST,04:00,CEST,7.486
2024-04-24 04:00:00,24.04.2024,04:00,CEST,05:00,CEST,7.737
2024-04-24 05:00:00,24.04.2024,05:00,CEST,06:00,CEST,8.183
2024-04-24 06:00:00,24.04.2024,06:00,CEST,07:00,CEST,10.166
2024-04-24 07:00:00,24.04.2024,07:00,CEST,08:00,CEST,12.817
2024-04-24 08:00:00,24.04.2024,08:00,CEST,09:00,CEST,10.707
2024-04-24 09:00:00,24.04.2024,09:00,CEST,10:00,CEST,9.181
2024-04-24 10:00:00,24.04.2024,10:00,CEST,11:00,CEST,9.074
2024-04-24 11:00:00,24.04.2024,11:00,CEST,12:00,CEST,8.835
2024-04-24 12:00:00,24.04.2024,12:00,CEST,13:00,CEST,8.26
2024-04-24 13:00:00,24.04.2024,13:00,CEST,14:00,CEST,8.009
2024-04-24 14:00:00,24.04.2024,14:00,CEST,15:00,CEST,7.653
2024-04-24 15:00:00,24.04.2024,15:00,CEST,16:00,CEST,8.071
2024-04-24 16:00:00,24.04.2024,16:00,CEST,17:00,CEST,8.112
2024-04-24 17:00:00,24.04.2024,17:00,CEST,18:00,CEST,8.66
2024-04-24 18:00:00,24.04.2024,18:00,CEST,19:00,CEST,10.154
2024-04-24 19:00:00,24.04.2024,19:00,CEST,20:00,CEST,13.52
2024-04-24 20:00:00,24.04.2024,20:00,CEST,21:00,CEST,14.344
2024-04-24 21:00:00,24.04.2024,21:00,CEST,22:00,CEST,12.116
2024-04-24 22:00:00,24.04.2024,22:00,CEST,23:00,CEST,10.531
2024-04-24 23:00:00,24.04.2024,23:00,CEST,00:00,CEST,9.021
2024-04-25 00:00:00,25.04.2024,00:00,CEST,01:00,CEST,8.35
2024-04-25 01:00:00,25.04.2024,01:00,CEST,02:00,CEST,8.0
2024-04-25 02:00:00,25.04.2024,02:00,CEST,03:00,CEST,7.737
2024-04-25 03:00:00,25.04.2024,03:00,CEST,04:00,CEST,7.605
2024-04-25 04:00:00,25.04.2024,04:00,CEST,05:00,CEST,7.524
2024-04-25 05:00:00,25.04.2024,05:00,CEST,06:00,CEST,8.402
2024-04-25 06:00:00,25.04.2024,06:00,CEST,07:00,CEST,10.244
2024-04-25 07:00:00,25.04.2024,07:00,CEST,08:00,CEST,12.905
2024-04-25 08:00:00,25.04.2024,08:00,CEST,09:00,CEST,11.271
2024-04-25 09:00:00,25.04.2024,09:00,CEST,10:00,CEST,9.21
2024-04-25 10:00:00,25.04.2024,10:00,CEST,11:00,CEST,8.001
2024-04-25 11:00:00,25.04.2024,11:00,CEST,12:00,CEST,7.82
2024-04-25 12:00:00,25.04.2024,12:00,CEST,13:00,CEST,7.392
2024-04-25 13:00:00,25.04.2024,13:00,CEST,14:00,CEST,6.867
2024-04-25 14:00:00,25.04.2024,14:00,CEST,15:00,CEST,6.641
2024-04-25 15:00:00,25.04.2024,15:00,CEST,16:00,CEST,6.932
2024-04-25 16:00:00,25.04.2024,16:00,CEST,17:00,CEST,7.281
2024-04-25 17:00:00,25.04.2024,17:00,CEST,18:00,CEST,7.988
2024-04-25 18:00:00,25.04.2024,18:00,CEST,19:00,CEST,9.517
2024-04-25 19:00:00,25.04.2024,19:00,CEST,20:00,CEST,14.109
2024-04-25 20:00:00,25.04.2024,20:00,CEST,21:00,CEST,15.229
2024-04-25 21:00:00,25.04.2024,21:00,CEST,22:00,CEST,11.371
2024-04-25 22:00:00,25.04.2024,22:00,CEST,23:00,CEST,9.135
2024-04-25 23:00:00,25.04.2024,23:00,CEST,00:00,CEST,7.974
2024-04-26 00:00:00,26.04.2024,00:00,CEST,01:00,CEST,7.987
2024-04-26 01:00:00,26.04.2024,01:00,CEST,02:00,CEST,7.4
